"song" "line" "artist"
"9487" "O.J.’s Glove or What?" "The pleasure's everlasting" "Sonic Youth"
"9488" "O.J.’s Glove or What?" "Come and touch me" "Sonic Youth"
"9489" "O.J.’s Glove or What?" "The advertisement's saying" "Sonic Youth"
"9490" "O.J.’s Glove or What?" "The pleasure's everlasting" "Sonic Youth"
"9491" "O.J.’s Glove or What?" "Must be dead and gone to heaven" "Sonic Youth"
"9492" "O.J.’s Glove or What?" "Come and touch me here" "Sonic Youth"
"9493" "O.J.’s Glove or What?" "So I know that I'm not there" "Sonic Youth"
"9494" "No II (part 4)" "Okay, that's about it" "Sonic Youth"
"9495" "No II (part 4)" "That's about all we gotta say to y'all tonight" "Sonic Youth"
"9496" "No II (part 4)" "We'd like to thank you for coming down and checkin' our shit out" "Sonic Youth"
"9497" "No II (part 4)" "Before we leave" "Sonic Youth"
"9498" "No II (part 4)" "Before we boogie" "Sonic Youth"
"9499" "No II (part 4)" "And all that..." "Sonic Youth"
"9500" "No II (part 4)" "We'd like to do one more song" "Sonic Youth"
"9501" "No II (part 4)" "This is by a group of Washington, DC called Youth Brigade" "Sonic Youth"
"9502" "No II (part 4)" "This is called \"No II\"..." "Sonic Youth"
"9503" "No II (part 4)" "Hit it baby!" "Sonic Youth"
"9504" "No II (part 3)" "Are you ready?" "Sonic Youth"
"9505" "No II (part 3)" "Are you ready?" "Sonic Youth"
"9506" "No II (part 3)" "No" "Sonic Youth"
"9507" "No II (part 3)" "Ah" "Sonic Youth"
"9508" "No II (part 3)" "No" "Sonic Youth"
"9509" "No II (part 3)" "No" "Sonic Youth"
"9510" "No II (part 3)" "No" "Sonic Youth"
"9511" "No II (part 2)" "Come on" "Sonic Youth"
"9512" "No II (part 2)" "Come on" "Sonic Youth"
"9513" "No II (part 2)" "Come on" "Sonic Youth"
"9514" "No II (part 2)" "Come on" "Sonic Youth"
"9515" "No II (part 2)" "Come on" "Sonic Youth"
"9516" "No II (part 2)" "Come on" "Sonic Youth"
"9517" "No II (part 2)" "Come on" "Sonic Youth"
"9518" "No II (Part 1)" "This song was written by the DC Youth Brigade in 1981" "Sonic Youth"
"9519" "No II (Part 1)" "It's called NO PART II, it goes like this:" "Sonic Youth"
"9520" "No II (Part 1)" "No" "Sonic Youth"
"9521" "No II (Part 1)" "No" "Sonic Youth"
"9522" "No II (Part 1)" "No" "Sonic Youth"
"9523" "No II (Part 1)" "No" "Sonic Youth"
"9524" "No II (Part 1)" "No" "Sonic Youth"
"9525" "New Hampshire" "Trace paper flying word" "Sonic Youth"
"9526" "New Hampshire" "Trace paper flying word break" "Sonic Youth"
"9527" "New Hampshire" "City scoot high" "Sonic Youth"
"9528" "New Hampshire" "City scoot high alert" "Sonic Youth"
"9529" "New Hampshire" "Kill us your scum fight blooze" "Sonic Youth"
"9530" "New Hampshire" "Kill us your scum fight blooze blues" "Sonic Youth"
"9531" "New Hampshire" "Johnny Winter" "Sonic Youth"
"9532" "New Hampshire" "Johnny Winter no show" "Sonic Youth"
"9533" "New Hampshire" "B.B. King just turns on" "Sonic Youth"
"9534" "New Hampshire" "The New Hampshire boys" "Sonic Youth"
"9535" "New Hampshire" "Steve and Joe" "Sonic Youth"
"9536" "New Hampshire" "Have gone beyond" "Sonic Youth"
"9537" "New Hampshire" "Doing it for life" "Sonic Youth"
"9538" "New Hampshire" "Unlike Buddy Guy who has" "Sonic Youth"
"9539" "New Hampshire" "Decimated the riff bat with one" "Sonic Youth"
"9540" "New Hampshire" "Hypertonic" "Sonic Youth"
"9541" "New Hampshire" "Note lead on" "Sonic Youth"
"9542" "New Hampshire" "Lead on" "Sonic Youth"
"9543" "My New House" "My new house" "Sonic Youth"
"9544" "My New House" "You should see my house" "Sonic Youth"
"9545" "My New House" "My new house" "Sonic Youth"
"9546" "My New House" "You should see my new house" "Sonic Youth"
"9547" "My New House" "No rabbit hutch about it" "Sonic Youth"
"9548" "My New House" "I bought it off the baptists" "Sonic Youth"
"9549" "My New House" "I get the bills" "Sonic Youth"
"9550" "My New House" "And I get miffed" "Sonic Youth"
"9551" "My New House" "At the damn polyester fills" "Sonic Youth"
"9552" "My New House" "The interior is a prison unconscious" "Sonic Youth"
"9553" "My New House" "My new house" "Sonic Youth"
"9554" "My New House" "Keep away from my new house" "Sonic Youth"
"9555" "My New House" "Wash the drawers of pills" "Sonic Youth"
"9556" "My New House" "It's got window sills" "Sonic Youth"
"9557" "My New House" "With lead centred in the middle of them" "Sonic Youth"
"9558" "My New House" "My new house" "Sonic Youth"
"9559" "My New House" "Is no beatnik hang-out" "Sonic Youth"
"9560" "My New House" "That Halifax copter" "Sonic Youth"
"9561" "My New House" "Sure dropped me a cropper" "Sonic Youth"
"9562" "My New House" "Sometimes I think I'll ring Swine-Tax" "Sonic Youth"
"9563" "My New House" "And go back to my flat" "Sonic Youth"
"9564" "My New House" "But my new house" "Sonic Youth"
"9565" "My New House" "I do love the mad things about it" "Sonic Youth"
"9566" "My New House" "According to the postman" "Sonic Youth"
"9567" "My New House" "It's like the bleeding Bank of England" "Sonic Youth"
"9568" "My New House" "Creosote tar fence surrounds it" "Sonic Youth"
"9569" "My New House" "Those razor blades eject when I press eject" "Sonic Youth"
"9570" "My New House" "My new house" "Sonic Youth"
"9571" "My New House" "Could easily crack a mortal, it" "Sonic Youth"
"9572" "My New House" "The spare room is fine" "Sonic Youth"
"9573" "My New House" "Though a little haunted" "Sonic Youth"
"9574" "My New House" "By Mr. Reagan who had hung himself at number 13" "Sonic Youth"
"9575" "My New House" "Mr. Reagan hung himself at number 13" "Sonic Youth"
"9576" "My New House" "It'll be great when it's decorated" "Sonic Youth"
"9577" "My New House" "My new house" "Sonic Youth"
"9578" "My Arena" "Pass me a joint (joint, joint, joint)" "Sonic Youth"
"9579" "My Arena" "It's time to anoint (noint, noint, noint)" "Sonic Youth"
"9580" "My Arena" "The fortunate son (son, son, son)" "Sonic Youth"
"9581" "My Arena" "And his cosmic exploits (sploits, sploits, sploits)" "Sonic Youth"
"9582" "My Arena" "Spark that shit up (up, up, up, up, up, up, up,)" "Sonic Youth"
"9583" "My Arena" "Oh, yeah" "Sonic Youth"
"9584" "My Arena" "Get me a beer (beer, beer, beer)" "Sonic Youth"
"9585" "My Arena" "I feel kinda queer (queer, queer, queer)" "Sonic Youth"
"9586" "My Arena" "I wanna get fucked up" "Sonic Youth"
"9587" "My Arena" "And get outta here (here here here)" "Sonic Youth"
"9588" "My Arena" "Pour me a fucking tall one (one, one, one, one, one, one one one)" "Sonic Youth"
"9589" "My Arena" "Oh yeah" "Sonic Youth"
"9590" "My Arena" "Take off your clothes (clothes, clothes, clothes)" "Sonic Youth"
"9591" "My Arena" "But leave on your shoes (shoes, shoes, shoes)" "Sonic Youth"
"9592" "My Arena" "You smell like a rosary" "Sonic Youth"
"9593" "My Arena" "And you look like a Jew (Jew, Jew, Jew)" "Sonic Youth"
"9594" "My Arena" "You drunk all my wine, go (go, go, go, go, go, go, go, go)" "Sonic Youth"
"9595" "My Arena" "The empty bottle" "Sonic Youth"
"9596" "My Arena" "Its nothing but trouble" "Sonic Youth"
"9597" "My Arena" "Another bottle" "Sonic Youth"
"9598" "My Arena" "We'll make it a double" "Sonic Youth"
"9599" "My Arena" "We're getting thirsty (thirsty, thirsty, thirsty, thirsty)" "Sonic Youth"
"9600" "My Arena" "No-where to go" "Sonic Youth"
"9601" "My Arena" "Nothing to do" "Sonic Youth"
"9602" "My Arena" "No-where to go" "Sonic Youth"
"9603" "My Arena" "With someone like you" "Sonic Youth"
"9604" "My Arena" "Nothing to do" "Sonic Youth"
"9605" "My Arena" "There's nothing to see" "Sonic Youth"
"9606" "My Arena" "There's no one at home" "Sonic Youth"
"9607" "My Arena" "No-one like you" "Sonic Youth"
"9608" "My Arena" "No-one to do" "Sonic Youth"
"9609" "My Arena" "There's nothing that's new" "Sonic Youth"
"9610" "My Arena" "There's no one at home" "Sonic Youth"
"9611" "My Arena" "There's no-one like you" "Sonic Youth"
"9612" "My Arena" "There's no-one to see" "Sonic Youth"
"9613" "My Arena" "Nothing to see" "Sonic Youth"
"9614" "My Arena" "No-one to go" "Sonic Youth"
"9615" "My Arena" "No-one to stay" "Sonic Youth"
"9616" "My Arena" "No-where to go" "Sonic Youth"
"9617" "My Arena" "Nothing to do" "Sonic Youth"
"9618" "My Arena" "No-where to go" "Sonic Youth"
"9619" "My Arena" "With someone like you" "Sonic Youth"
"9620" "My Arena" "Nothing to do" "Sonic Youth"
"9621" "My Arena" "There's nothing to see" "Sonic Youth"
"9622" "My Arena" "There's no one at home" "Sonic Youth"
"9623" "My Arena" "No-one like you" "Sonic Youth"
"9624" "My Arena" "No-one to do" "Sonic Youth"
"9625" "My Arena" "There's nothing that's new" "Sonic Youth"
"9626" "My Arena" "There's no one at home" "Sonic Youth"
"9627" "My Arena" "There's no-one like you" "Sonic Youth"
"9628" "My Arena" "Pass me a Quaalude" "Sonic Youth"
"9629" "My Arena" "Let's do it in the nude" "Sonic Youth"
"9630" "My Arena" "I think I like you" "Sonic Youth"
"9631" "My Arena" "I think I drank you" "Sonic Youth"
"9632" "My Arena" "Pass me the vacuum (vacuum, vacuum, vacuum, vacuum)" "Sonic Youth"
"9633" "Moist Vagina" "She has a moist vagina" "Sonic Youth"
"9634" "Moist Vagina" "I particularly enjoy the circumference" "Sonic Youth"
"9635" "Moist Vagina" "I've been sucking the warts of her anus" "Sonic Youth"
"9636" "Moist Vagina" "Of her anus" "Sonic Youth"
"9637" "Moist Vagina" "I prefer her to any other" "Sonic Youth"
"9638" "Moist Vagina" "Marijuana" "Sonic Youth"
"9639" "Moist Vagina" "Marijuana" "Sonic Youth"
"9640" "Moist Vagina" "Marijuana" "Sonic Youth"
"9641" "Moist Vagina" "She had a moist vagina" "Sonic Youth"
"9642" "Moist Vagina" "I prefer her to any other" "Sonic Youth"
"9643" "Moist Vagina" "Marijuana" "Sonic Youth"
"9644" "Moist Vagina" "Marijuana" "Sonic Youth"
"9645" "Moist Vagina" "Marijuana" "Sonic Youth"
"9646" "Moist Vagina" "Marijuana" "Sonic Youth"
"9647" "Moist Vagina" "Marijuana" "Sonic Youth"
"9648" "Moist Vagina" "Marijuana" "Sonic Youth"
"9649" "Moist Vagina" "Marijuana" "Sonic Youth"
"9650" "Moist Vagina" "Marijuana" "Sonic Youth"
"9651" "Moist Vagina" "Marijuana" "Sonic Youth"
"9652" "Moist Vagina" "Marijuana" "Sonic Youth"
"9653" "Moist Vagina" "Marijuana" "Sonic Youth"
"9654" "Moist Vagina" "Marijuana" "Sonic Youth"
"9655" "Moist Vagina" "Aaaaaaaaaaaaaaaaaaaaaaaaaaaaa" "Sonic Youth"
"9656" "Marilyn Moore" "Sound asleep till night till day" "Sonic Youth"
"9657" "Marilyn Moore" "Frustrated desire turns you away" "Sonic Youth"
"9658" "Marilyn Moore" "And turns you insane over and over" "Sonic Youth"
"9659" "Marilyn Moore" "You get to a point to make it disappear" "Sonic Youth"
"9660" "Marilyn Moore" "And you're always believing" "Sonic Youth"
"9661" "Marilyn Moore" "And believing in fear" "Sonic Youth"
"9662" "Marilyn Moore" "Over and over and over and over" "Sonic Youth"
"9663" "Marilyn Moore" "And over and over... over again" "Sonic Youth"
"9664" "Marilyn Moore" "Marilyn Moore" "Sonic Youth"
"9665" "Marilyn Moore" "She's always a headache" "Sonic Youth"
"9666" "Marilyn Moore" "The size of a tow truck" "Sonic Youth"
"9667" "Marilyn Moore" "She's full of disorders" "Sonic Youth"
"9668" "Marilyn Moore" "Depends what you're used to" "Sonic Youth"
"9669" "Marilyn Moore" "She's talking of trances" "Sonic Youth"
"9670" "Marilyn Moore" "Of truncheons in battle" "Sonic Youth"
"9671" "Marilyn Moore" "Of bruises from bottles" "Sonic Youth"
"9672" "Marilyn Moore" "That never get better" "Sonic Youth"
"9673" "Marilyn Moore" "Bad baby bitching she screams at the door" "Sonic Youth"
"9674" "Marilyn Moore" "Hammer in hand and head to the floor" "Sonic Youth"
"9675" "Marilyn Moore" "Marilyn Moore" "Sonic Youth"
"9676" "“Mad” Groove" "And you can dance for inspiration" "Sonic Youth"
"9677" "“Mad” Groove" "Come on, I'm waiting" "Sonic Youth"
"9678" "“Mad” Groove" "Get into the groove" "Sonic Youth"
"9679" "“Mad” Groove" "Boy, you've got to prove" "Sonic Youth"
"9680" "“Mad” Groove" "Your love to me, yeah" "Sonic Youth"
"9681" "“Mad” Groove" "Get up on your feet" "Sonic Youth"
"9682" "“Mad” Groove" "Yeah, step to the beat" "Sonic Youth"
"9683" "“Mad” Groove" "Boy, what will it be?" "Sonic Youth"
"9684" "“Mad” Groove" "Music can be such a revelation" "Sonic Youth"
"9685" "“Mad” Groove" "Dancing around, you feel the sweet sensation" "Sonic Youth"
"9686" "“Mad” Groove" "We might be lovers if the rhythms right" "Sonic Youth"
"9687" "“Mad” Groove" "I hope this feeling never ends tonight" "Sonic Youth"
"9688" "“Mad” Groove" "Only when I'm dancing can I feel this free" "Sonic Youth"
"9689" "“Mad” Groove" "At night, I lock the doors, where no one else can see" "Sonic Youth"
"9690" "“Mad” Groove" "I'm tired of dancing here all by myself" "Sonic Youth"
"9691" "“Mad” Groove" "Tonight, I want to dance with someone else" "Sonic Youth"
"9692" "“Mad” Groove" "Get into the groove" "Sonic Youth"
"9693" "“Mad” Groove" "Boy, you've got to prove" "Sonic Youth"
"9694" "“Mad” Groove" "Your love to me, yeah" "Sonic Youth"
"9695" "“Mad” Groove" "Get up on your feet" "Sonic Youth"
"9696" "“Mad” Groove" "Yeah, step to the beat" "Sonic Youth"
"9697" "“Mad” Groove" "Boy, what will it be?" "Sonic Youth"
"9698" "“Mad” Groove" "Gonna get to know you in a special way..." "Sonic Youth"
"9699" "Lightnin’ - Part II" "Lightning" "Sonic Youth"
"9700" "Lightnin’ - Part II" "Lightning strike" "Sonic Youth"
"9701" "Lightnin’ - Part II" "Lightning strikes" "Sonic Youth"
"9702" "Lightnin’ - Part II" "Lightning strike me" "Sonic Youth"
"9703" "Lightnin’ - Part II" "Lightning strikes me" "Sonic Youth"
"9704" "Lightnin’ - Part II" "Lightning strike me down" "Sonic Youth"
"9705" "Lightnin’ - Part II" "Lightning strikes me down" "Sonic Youth"
"9706" "Lightnin’ - Part I" "Lightning" "Sonic Youth"
"9707" "Lightnin’ - Part I" "Lightning strike" "Sonic Youth"
"9708" "Lightnin’ - Part I" "Lightning strikes" "Sonic Youth"
"9709" "Lightnin’ - Part I" "Lightning strike me" "Sonic Youth"
"9710" "Lightnin’ - Part I" "Lightning strikes me" "Sonic Youth"
"9711" "Lightnin’ - Part I" "Lightning strike me down" "Sonic Youth"
"9712" "Lightnin’ - Part I" "Lightning strikes me down" "Sonic Youth"
"9713" "Lee #2 (Instrumental)" "(Instrumental)" "Sonic Youth"
"9714" "Killed & Kicked Off" "I don't know why" "Sonic Youth"
"9715" "Killed & Kicked Off" "You wanna impress Christgau" "Sonic Youth"
"9716" "Killed & Kicked Off" "Ah let that shit die" "Sonic Youth"
"9717" "Killed & Kicked Off" "And find out the new goal" "Sonic Youth"
"9718" "Killed & Kicked Off" "Kill yr idols" "Sonic Youth"
"9719" "Killed & Kicked Off" "Sonic death" "Sonic Youth"
"9720" "Killed & Kicked Off" "It's the end of the world" "Sonic Youth"
"9721" "Killed & Kicked Off" "Your confusion is sex" "Sonic Youth"
"9722" "Killed & Kicked Off" "Kill yr idols" "Sonic Youth"
"9723" "Killed & Kicked Off" "Sonic death" "Sonic Youth"
"9724" "Killed & Kicked Off" "It's the end of the world" "Sonic Youth"
"9725" "Killed & Kicked Off" "Your confusion is sex" "Sonic Youth"
"9726" "Killed & Kicked Off" "Okay, thanks, they're kickin' us off so we're gonna go. See ya, see ya later" "Sonic Youth"
"9727" "Junkie’s Promise" "A hundred dollars used to be more than enough" "Sonic Youth"
"9728" "Junkie’s Promise" "And now a hundred times a day and still it's not enough" "Sonic Youth"
"9729" "Junkie’s Promise" "People always tell me you get what you deserve" "Sonic Youth"
"9730" "Junkie’s Promise" "All I know is all and all is all I've heard" "Sonic Youth"
"9731" "Junkie’s Promise" "I heard you say, \"You know I hate myself" "Sonic Youth"
"9732" "Junkie’s Promise" "But I love everybody else\"" "Sonic Youth"
"9733" "Junkie’s Promise" "And did you say, \"I can't escape myself\"?" "Sonic Youth"
"9734" "Junkie’s Promise" "And then you did and now there's no one else" "Sonic Youth"
"9735" "Junkie’s Promise" "To blame you know that I know yeah that times are rough" "Sonic Youth"
"9736" "Junkie’s Promise" "I'd like to help you out but things are rather tough" "Sonic Youth"
"9737" "Junkie’s Promise" "People always tell me that you've got to lend a helping hand" "Sonic Youth"
"9738" "Junkie’s Promise" "Nothing in return is all I expect from you my friend" "Sonic Youth"
"9739" "Junkie’s Promise" "I heard you say, \"You know I hate myself" "Sonic Youth"
"9740" "Junkie’s Promise" "But I love everybody else\"" "Sonic Youth"
"9741" "Junkie’s Promise" "And did you say, \"I can't escape myself\"?" "Sonic Youth"
"9742" "Junkie’s Promise" "And then you did and now there's no one else" "Sonic Youth"
"9743" "Junkie’s Promise" "I heard you say, \"You know I hate myself" "Sonic Youth"
"9744" "Junkie’s Promise" "But I love everybody else\"" "Sonic Youth"
"9745" "Junkie’s Promise" "And did you say, \"I can't escape myself\"?" "Sonic Youth"
"9746" "Junkie’s Promise" "And then you did and now there's no one else" "Sonic Youth"
"9747" "Invito Al Ĉielo" "Da da" "Sonic Youth"
"9748" "Invito Al Ĉielo" "Da da" "Sonic Youth"
"9749" "Invito Al Ĉielo" "Da da da da da" "Sonic Youth"
"9750" "Invito Al Ĉielo" "Da da da da" "Sonic Youth"
"9751" "Invito Al Ĉielo" "Da da da da" "Sonic Youth"
"9752" "Invito Al Ĉielo" "Da" "Sonic Youth"
"9753" "Invito Al Ĉielo" "When it rains" "Sonic Youth"
"9754" "Invito Al Ĉielo" "When it rains" "Sonic Youth"
"9755" "Invito Al Ĉielo" "When it rains" "Sonic Youth"
"9756" "Invito Al Ĉielo" "The children don't play" "Sonic Youth"
"9757" "Invito Al Ĉielo" "When it rains" "Sonic Youth"
"9758" "Invito Al Ĉielo" "When it rains" "Sonic Youth"
"9759" "Invito Al Ĉielo" "When it rains" "Sonic Youth"
"9760" "Invito Al Ĉielo" "I gets the machine to get the engine of your past memory" "Sonic Youth"
"9761" "Invito Al Ĉielo" "Don't forget" "Sonic Youth"
"9762" "Invito Al Ĉielo" "The children won't play" "Sonic Youth"
"9763" "Invito Al Ĉielo" "It's raining outside" "Sonic Youth"
"9764" "Invito Al Ĉielo" "You got to" "Sonic Youth"
"9765" "Invito Al Ĉielo" "You got to decide" "Sonic Youth"
"9766" "Invito Al Ĉielo" "About that time" "Sonic Youth"
"9767" "Invito Al Ĉielo" "About that time that you were right" "Sonic Youth"
"9768" "Invito Al Ĉielo" "Don't forget" "Sonic Youth"
"9769" "Invito Al Ĉielo" "Don't forget the one who gave you the engine of your memory" "Sonic Youth"
"9770" "Invito Al Ĉielo" "Do trust" "Sonic Youth"
"9771" "Invito Al Ĉielo" "In love or fly for free" "Sonic Youth"
"9772" "Invito Al Ĉielo" "Don't forget the memory" "Sonic Youth"
"9773" "Invito Al Ĉielo" "Shhhhhhhhould" "Sonic Youth"
"9774" "Invito Al Ĉielo" "Don't fly away" "Sonic Youth"
"9775" "Invito Al Ĉielo" "It rains today" "Sonic Youth"
"9776" "Invito Al Ĉielo" "The machine of your memory" "Sonic Youth"
"9777" "Invito Al Ĉielo" "I saw it walking down the street today" "Sonic Youth"
"9778" "Invito Al Ĉielo" "It smiled and said \"blue and gray" "Sonic Youth"
"9779" "I Love You Golden Blue" "Dead boy stares" "Sonic Youth"
"9780" "I Love You Golden Blue" "Strange to meet you" "Sonic Youth"
